rating,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments,type
3,"not bad. it's ya so kinda like watching cw with teenagers and hormones but not at all sappy because zombies and gore. but that was pretty tame too. as i said ya. but i enjoyed it on a sunday afternoon instead of doing chores. i will probably eventually read the next one. there is a road trip element and they're being pursued so it kinda reminded me of going bovine, which i enjoyed and the setup for the next one reminded me of allison hewitt, trapped, which i really liked. hmmm.. i might finally finish sadie walker next... (and if you have any freaking clue about what i'm even talking about then absolutely you should read this book too.)",Mon Dec 29 17:55:14 -0800 2014,Sun Jan 04 18:07:05 -0800 2015,Sun Jan 04 00:00:00 -0800 2015,Mon Dec 29 00:00:00 -0800 2014,0,0,young_adult
3,"Fun, very improbable, slightly silly spy novel with a twist. Nice for a beach read.",Sat May 20 05:54:35 -0700 2017,Sat Jun 03 08:18:29 -0700 2017,Sat Jun 03 08:18:29 -0700 2017,Sat May 20 00:00:00 -0700 2017,0,0,mystery_thriller_crime
3,3.5,Mon Sep 12 18:00:52 -0700 2016,Thu Sep 15 16:12:35 -0700 2016,Thu Sep 15 16:12:35 -0700 2016,Mon Sep 12 00:00:00 -0700 2016,0,0,children
3,"Meh! I love the characters and Dresden is a great lead, but the story just went a bit OTT for me. I'll carry on with the series for now but it'd better get better soon",Thu Mar 06 02:21:52 -0800 2014,Mon Mar 10 15:17:45 -0700 2014,Mon Mar 10 15:17:45 -0700 2014,Thu Mar 06 00:00:00 -0800 2014,0,0,fantasy_paranormal
3,"This was long winded. I was halfway through the book when I realized they were poems. (duh, you've been reading too much that everything is starting to meld together, says I.) Classic Foxworthy fart humor. The boys will love it!",Wed Dec 19 07:37:29 -0800 2012,Mon Oct 16 09:57:36 -0700 2017,,,0,0,poetry
3,"This was amazingly made aesthetically (but it's made by Mike Mignola so I didn't expect less), but I just don't particularly feel much for the ALIENS franchise (I did like Prometheus tho), so it didn't really excite me as much as f.i. Hellboy. Plus, I like the setting in Hellboy more than here. I love SF, but I guess it isn't what Mike Mignola is best at (it still is amazing tho, but he's just better at other things).",Sun Jan 22 05:21:43 -0800 2017,Thu Jan 26 08:33:56 -0800 2017,Thu Jan 26 00:00:00 -0800 2017,Thu Jan 26 00:00:00 -0800 2017,1,0,comics_graphics
3,"Como en todas las obras de Garcia Lorca, el amor y la muerte estan entrelazados. Lo que mas me ha gustado es el antagonismo gitanos-Guardia Civil: 
 ""!Oh, ciudad de los gitanos! 
 La Guardia Civil se aleja 
 por un tunel de silencio 
 mientras las llamas te cercan. 
 !Oh, ciudad de los gitanos! 
 ?Quien te vio y no te recuerda? 
 Que te busquen en mi frente. 
 juego de luna y arena.""",Tue May 31 10:39:03 -0700 2016,Tue May 31 10:46:12 -0700 2016,Tue May 31 16:19:18 -0700 2016,Tue May 31 00:00:00 -0700 2016,7,0,poetry
3,I liked this book a little but the second one ruined the series for me.,Sat Jul 13 02:02:46 -0700 2013,Mon Oct 14 04:53:07 -0700 2013,Fri Oct 04 00:00:00 -0700 2013,,0,0,young_adult
3,"GAH. I do not have a clue how to feel about this one. On the one hand I loved it so much I managed to zoom through it in one lovely, sunny Saturday. On the other, I wanted to strangle Emma every damn minute and found myself constantly wondering if the whole thing was really worth it. 
 The book starts out with Emma at college, away from anybody and everything she knows. Her best friend Sara is about to fly off to Paris on an exchange program and Evan is nowhere to be seen. Already I was beginning to feel at a bit of a loss. Where was the storyline and characters I knew? Emma was the only one and even she was nothing like I remembered. 
 The whole book felt like one huge bout of depression. I completely understand that Emma was going through a breakdown throughout (a two year one at that) and that caused some of her less than sensible behaviour but I really could have done without being made to feel so down in the dumps. 
 There were so many occasions I was reading where I kept asking myself if this was really Emma. There was drinking, hooking up with random guys and just generally doing the must Un-Emma like things. I found the whole thing bizarre. One guy in particular set his sights on Emma and wouldn't give up on her, no matter how rude and mean she was to him. And let me tell you, she was mean! Cole, the poor guy, just didn't stand a chance and yet I still fell for him. I knew Evan would show up eventually and I just felt sad for him knowing that the moment he did, Cole would be long forgotten. 
 Finally around the 40% mark Evan did reappear and I was so thankful. Despite my growing love for Cole, the book still felt as though it was dragging, and so when Evan did show up I felt like the book finally started to pick up. I couldn't believe it took so long for him to make his big entrance when it was so plain to see that he was the missing piece to Emma's life. She was rapidly spiraling out of control and he was really the only person who could stop her and help bring her out of this awful depression. 
 ""I'm not supposed to live without you. And you're not supposed to live without me. We're in this life together. Without each other, we're not really living."" 
 Overall, I don't know what went wrong here but I wasn't in love with this book in the slightest. The stress of it all gave me a headache and I was actually pleased to get to the end. Rebecca is an incredible author, I really loved the first two in the series, but I just found this third and final installment disappointing.",Sat Jul 21 04:12:46 -0700 2012,Fri Aug 30 06:54:14 -0700 2013,Sat Jul 13 14:06:27 -0700 2013,Sat Jul 13 00:00:00 -0700 2013,3,1,romance
3,Meh. I thought this book could have ended 100 pages earlier.,Mon Jan 02 19:28:51 -0800 2017,Tue Oct 24 19:09:43 -0700 2017,Tue Oct 24 00:00:00 -0700 2017,Tue Sep 05 00:00:00 -0700 2017,0,0,fantasy_paranormal
3,short quick read - no major surprises - bit of a cliffhanger at the end to want to read the next....think I might try a few more in the series,Sun Jun 12 18:27:42 -0700 2016,Mon Jun 13 05:59:51 -0700 2016,Mon Jun 13 05:59:51 -0700 2016,Sun Jun 12 00:00:00 -0700 2016,0,0,fantasy_paranormal
3,The book was as odd as the title.,Wed Apr 23 08:57:49 -0700 2008,Wed Apr 23 08:58:16 -0700 2008,Fri Jun 15 00:00:00 -0700 2007,,0,0,fantasy_paranormal
3,"3.5 stars. In my opinion, not as good as the first one. While it was a really quick read, nothing really happened. This book adds alternating povs, switching between Ky and Cassia each chapter but frankly, you definitely would not be able to differentiate between them unless you read the name at the beginning of the chapters. Ky doesn't have a distinct voice and sounds EXACTLY the same as Cassia. So there's that...plus, I really wanted to strangle some characters in this book.",Sun Oct 28 22:44:40 -0700 2012,Mon Dec 30 19:19:56 -0800 2013,Mon Dec 30 00:00:00 -0800 2013,Fri Dec 27 00:00:00 -0800 2013,0,0,young_adult
3,Very nicely produced overview of the history of book production. I appreciated how it covered Eastern book traditions as well as Western traditions. Foldouts and stickers would be of interest to children (and childlike adults).,Sat Jun 30 10:01:10 -0700 2007,Wed Dec 16 23:12:51 -0800 2009,Sat Jan 01 00:00:00 -0800 2005,,0,0,children
3,"I liked the first one fairly enough, but I'm starting to lose my interest in this one. I just didn't like it as much as I liked the first one. I still want to know what's going to happen, and will read the last one, but it wasn't as fun. It could be just me though, and just that I am over the angsty teenage emotions sort of thing, and the whole needlessly hiding information and keeping secrets from those that you care about. I just can't relate to characters like that. So, my disinterest for this one may just be completely personal traits not meshing with the book. It really wasn't that bad. I did feel there were scenes that didn't transition all that well though. Probably just me though. 
 Either way! Not bad, and I will read the next one.",Thu Dec 25 23:08:29 -0800 2014,Tue May 19 01:45:34 -0700 2015,Thu Feb 26 00:00:00 -0800 2015,Thu Dec 25 00:00:00 -0800 2014,0,0,young_adult
3,frGt mn shGfy w mn lhfy `l~ lHy...l shy yksrn...ntSr hdh lSbH bkl m wtyt mn shbq lHyh....wHdn bm`jzh flsTynyh...w ynm wlyt wjhk kl shy qbl llnfjr...ln bHr ...klh bHr ...w mn l br lh l bHr lh...w lbHr Swrtn fl tdhhb tmm ...hy hjrh khr~ fl tdhhb tmm...km knt wHdk y bn my...w `lyk n tHy w n tHy w n t`Ty mqbl Hbh lzytwn jldk...km knt wHdk...l shy yksrn fl tGrq tmm...fy m tbq~ mn dm fyn...y bn lhw lSlb...km knt wHdk...hy hjrh khr~ fl tktb wSytk lkhyrh w lslm....sqT lsqwT w nt t`lw...l bHr l lGmD lkHly fyk....hl ndrk lmjhwl fyn....srk fy qlby Gd...srk fy qlby...shlw'n smw'n...l l mfr....sqT lqn` `n lqn` `n lqn`....HSr HSrk l mfr sqTt dhr`k fltqTh w Drb `dwk l mfr...w sqTt qrbk fltqTny..w Drb `dwk by fnt ln Hr w Hr w Hr...qtlk w jrHk fyk dhkhyrh...fDrb bh Drb `dwk l mfr...shlw'n smw'n HSr HSrk bljnwn w bljnwn...dhhb ldhyn tHbhm dhhbw fm n tkwn w l tkwn...sqT lqn` w l Hd lk fy hdh lmd~ lmftwH ll`d w lnsyn...kn nt kn Ht~ ykwn l l Hd..fm n nkwn w l tkwn...y fjr byrwt lTwyl `jl qlyl `jl l`rf jyd n knt Hy m qtyl...mn sydfnn dh mtn `ry nHn l fq yGTyn w l qbr ywryn w y ywm byrwt lmksr fy lZhyrh `jl qlyl `jl ln`rf yn Srkhtn lkhyrh....Gmsy bdmy zhwrk w nthryh...km mrh ttftH lzhrh ...km mrh tsfr lthwrh....y syd lsh`lh m ws` lthwrh...m Dyq lrHlh ...m kbr lfkrh w m SGr ldwlh...bdyth qwyh kswT mn nr tnkhl` lh lfy'dh thm tSbH ljm brd Smt... khrs w khfth ...khdhln w khrwj...lkn lthwrh lh `wdh...w n l`wdh llHq Hq,Fri Jun 16 06:20:03 -0700 2017,Sat Jun 24 22:58:13 -0700 2017,Sun Jun 25 22:58:13 -0700 2017,Fri Jun 16 00:00:00 -0700 2017,5,0,poetry
3,"Laureth, a blind teenager, leads an unofficial investigation into her father's disappearance. Her mother refuses to help her and seems on the verge of splitting up with her father. 
 Readers can immediately identify with Laureth, not because of her blindness, but because they recognize her plight. She is in real trouble--the starting point for any great narrative. 
 Convinced someone on the Internet has her Dad's notebook and may know his whereabouts, she has booked a plane to New York. She has told no one and her only guide to the seeing world is her seven-year-old brother. 
 She had no idea where her father may be staying; she has no idea where she and her brother will stay. She only goes on a hunch that her father is in trouble and needs her help. 
 Wearing dark glasses, she must also keep up the pretense that she is not blind. She needs to be seen as the one caring for her brother instead of the other way around or someone may call authorities or notify her mother in England. 
 Every encounter--from navigating the airport to New York's public transportation--carries the risk that Laureth will be uncovered as a blind, and, thus, invisible person. Laureth's ability to find her way in New York and find her father proves the title.",Mon Dec 29 10:35:11 -0800 2014,Mon Dec 29 10:37:08 -0800 2014,Sat Dec 20 00:00:00 -0800 2014,,0,0,young_adult
3,"Junie B Jones has a definite place in every library for children. Barbra Park has created a character that children adore and this has allowed her series to continue for more than 40 volumes. In volume 15 Junie B is going on a trip with her class to the farm. At first she is afraid of the ponies because of something she saw on TV but after hearing about a scary rooster, her fear is transferred over to roosters. 
 Junie B Jones books are filled with humor that children like. Junie B is not a goody two shoe. She is not a great role model. She talks back to adults and is quite rude. True to how Kindergarteners talk, the book is filled with her dialect. This means there are many instances where the sentences are incorrect grammatically. 
 Verdict: This volume is a good selection to borrow from the library.",Fri Apr 03 13:30:34 -0700 2015,Fri Apr 03 16:19:57 -0700 2015,Fri Apr 03 16:19:57 -0700 2015,,2,0,children
3,"This book reminds me of the time I stuffed my cat in my backpack and took him to school for show and tell. 2nd grade? Yeah, I got out of school early to take him home. He ran away. Never to be seen from again.",Tue Sep 06 18:39:37 -0700 2016,Tue Sep 06 18:43:21 -0700 2016,Tue Sep 06 00:00:00 -0700 2016,,0,0,children
3,A mild thriller I should say.,Mon Aug 05 05:23:00 -0700 2013,Mon Aug 05 05:23:40 -0700 2013,Thu Sep 15 00:00:00 -0700 2011,,0,0,mystery_thriller_crime
3,"Somewhere I heard this book described as a 'swashbuckler' which is actually pretty apt. It's all outrageous action-adventure taking place in exotic historical settings. 
 Very entertaining.",Tue Sep 04 15:04:00 -0700 2007,Tue Sep 04 15:04:00 -0700 2007,Sat Sep 01 00:00:00 -0700 2007,,0,0,history_biography
3,Review coming soon...,Fri Mar 24 07:13:40 -0700 2017,Sat Mar 25 07:11:05 -0700 2017,Fri Mar 24 00:00:00 -0700 2017,Thu Mar 23 00:00:00 -0700 2017,0,0,history_biography
3,"Entertaining thriller, though sometimes there are parts where I feel is a bit over the top that it was almost a bit pantomine. Also, different points of view of many different characters can get a bit confusing, had to go back a few times to remind myself who these characters were, because sometimes you don't see them again for a while. Plenty of good twists, some are predictable but still quite entertaining. It has a slow, confusing start but persevere and it'll become a page turner. 
 Subject matter would be tough on some people, so if you're looking for something light and easy to read, this may not be the book for you. Some people find this subject matter disturbing and wonder how the writer thinks this up, but I wonder if these people ever watch news or take notice of what happens in the real world. Far more deadlier stuff happens to women on a daily basis in the real world. It was interesting to at least glimpse (nothing in-depth here) into the men's mind that commit violent crimes against women. At least in this book, you feel there's a chance for justice. 
 It can be unintentionally silly and unbelievable at times, some character behaviour seem odd to their normal behaviour, and I'm talking about the good guys here. For an instant, there is a support female police officer goes in an extreme childish huff in front of a suspect which I felt that a trained officer would not allow themselves to do. It felt like such an odd behaviour for her character, and was only written because she happened to be a woman and the writer wanted something that the suspect would react to so we could see how villianous he was but it was done in an unbelievable way. 
 The main story itself, is a good thriller, good twists, some decent characters, good plot and a few suprises, so for the price it is now, despite some short-commings it's worth a read, not a ""must"" read, but still it's a good read.",Mon Jun 25 03:23:41 -0700 2012,Fri Jan 25 07:29:38 -0800 2013,Sun Feb 12 00:00:00 -0800 2012,,0,0,mystery_thriller_crime
3,"Actual rating: 3.5 stars 
 I don't have the capacity or time to review this in full right now, but I felt a little bit let down. Maybe I would have liked it more if I had read it when I read the other two books. Still, I enjoyed it (more or less). 
 Some issues: 
 - It read like a Candy Apple book. aka TOO. MUCH. DRAMA. 
 - It was confusing. The time-traveling was confusing. There was way too much going on - too many threads. Also, there's no fourth book, right? So the ending is super confusing, as well. It's not just like a cliffhanger, it's more like a not properly finished book..? 
 Yeah. There were a lot of good parts too but. I'll review this more later.",Thu Dec 05 04:29:02 -0800 2013,Tue Jul 14 14:28:15 -0700 2015,Sun Jul 12 00:00:00 -0700 2015,,0,0,history_biography
3,"Supero mucho mucho las expectativas, pense que no lo terminaria nunca. 
 Los personajes son los tipicos cliches: el chico malo y la chica buena, rica, blanca y ""perfecta"". Sin embargo los dos tienen sus mierdas. Alex trata de buscar quien ha matado a su padre y Britt lucha contra su madre por proteger a su hermana enferma. 
 No se, creo que la autora supo llevar muy bien la historia sin precipitarse PERO el hecho de que Brittany se acostara con Alex y ella creyera que por hacer eso el iba a cambiar y dejar de ser parte de los Latino Blood fue DEMASIADO estupido y lo odie 
 En fin... Bueno para pasar el rato (aunque yo me tarde dos semanas en leerlo).",Tue Apr 01 15:45:39 -0700 2014,Wed Apr 16 12:46:42 -0700 2014,Wed Apr 16 12:46:42 -0700 2014,Tue Apr 01 00:00:00 -0700 2014,0,1,young_adult
3,"Kasvatusongelmia? Yritapa opettaa moraalia 10-vuotiaalle tenavalle, jota aiti on koulinut palkkamurhaajaksi. Ei ole Batmanilla helppoa, ei.",Sat Aug 08 16:07:07 -0700 2015,Tue Oct 13 10:42:02 -0700 2015,Mon Oct 12 00:00:00 -0700 2015,Mon Oct 12 00:00:00 -0700 2015,0,0,comics_graphics
3,"This review is also published on The Akamai Reader. 
 3.5 star rating 
 I have mixed feelings about this book. On one hand I really loved it. The desert culture. The girl raised to be the vessel for her goddess. The trickster god! On the other hand, Liyanna was too obeisant to Korbyn in the beginning of their relationship and I felt no spark of kinship with her. In fact, I didn't really connect with her until much later in the book. The only female character I really connected with right off the bat was Raan, another vessel from another village. She had a streak of rebellion in her that I could relate to. 
 The pace of the book is methodical. I didn't have too much of a problem with it but some readers found it slow. In fact, I enjoyed the pace of the book. What I did have a problem with was the Emperor. I thought the way his story was inserted was jarring and incongruous. I also didn't find it very interesting. There's also a romance in the book that I didn't find very romantic. There's a love triangle in the book, but it came off all wrong. 
 I did love Korbyn, the trickster god. He was enigmatic at times yet open and available as a child at others. He was so multi-layered, you could continually peel back the layers like an onion and discover more facets to his character. He was sexy and charming. He was wise. He was definitely my favorite character. 
 This is most likely a stand-alone book as most questions are sufficiently answered in the end of the book. Sarah Beth Durst is an author I will definitely look out for as she's written other books in this genre.",Fri Sep 14 10:00:02 -0700 2012,Sat Oct 06 10:53:15 -0700 2012,Sun Sep 23 00:00:00 -0700 2012,Fri Sep 14 00:00:00 -0700 2012,0,0,young_adult
3,"3.5 
 The story was cute and fun to read. 
 Etienne acted kind of stupidly in situations but i like his personality. Anna i liked but sometimes she would annoy me (mostly about films. She apparently was obsessed with movies but didn't even know that paris is like the film lover captial. Um hello? Cannes film festival? That just wasn't believable) 
 If you want something fluffy and cute and quick, it's a good read.",Mon Jan 16 20:07:58 -0800 2017,Wed Jan 25 20:55:20 -0800 2017,Wed Jan 25 00:00:00 -0800 2017,Mon Jan 23 00:00:00 -0800 2017,1,0,romance
3,"img src=""https://i0.wp.com/www.brainpickings.o..."" width=""40"" height=""100"" alt=""description""/>",Fri Oct 23 22:49:18 -0700 2015,Fri Oct 23 22:52:59 -0700 2015,Fri Oct 23 00:00:00 -0700 2015,Fri Oct 23 00:00:00 -0700 2015,1,0,children
3,"Found it biased, but still interesting. The author's opinions were found throughout the book and I prefer my books on history to be more balanced and objective.",Wed May 06 01:28:39 -0700 2015,Tue Jun 09 11:49:17 -0700 2015,Tue Jun 09 11:49:17 -0700 2015,Wed May 06 00:00:00 -0700 2015,0,0,history_biography
3,"I think this is the first Nancy Drew book I ever read. I'd love to reread the series sometime but I have a feeling they didn't age well. 
 I always knew that these and the Hardy Boys books were by the same author, but I only just learned that they were actually ghost written for a syndicate... a SYNDICATE! Feeling a little betrayed, like my childhood has been commoditized. I should never have read the Goodreads page for Carolyn Keene.",Fri Sep 07 11:33:56 -0700 2012,Fri Sep 07 12:01:20 -0700 2012,,,1,0,children
3,"Perhaps this was a bit too short. I still enjoyed it and now that I ""know""the style of Joe Hill after reading 2 great books written by him, it was fun to see his stamp on it as well as his dad's. 3.5 stars.",Fri Jun 05 13:08:49 -0700 2015,Fri Jun 05 13:16:39 -0700 2015,Fri Jun 05 13:16:39 -0700 2015,Fri Jun 05 00:00:00 -0700 2015,1,0,mystery_thriller_crime
3,"This is an extra available on the author's website here: 
 http://www.mariavsnyder.com/assassins... 
 Apparently it was written in installments, and at the end of each section, Snyder gave her readers two choices for how things could go in the next section (b/c the endings were rather abrupt and cliffhanger-like). 
 This was probably the best part, b/c of the two choices given, one would be the prudent, logical thing to do, and the other would be the who-the-hell-cares/guns-blazing option . . . 
 Every, single time the brash and go-forth-into-danger option was picked, and I thought it was hysterical. 
 SO. If you're a die-hard fan of the series, and want to see Valek get himself out of precarious situation after precarious situation, then definitely read this. Otherwise, it's entertaining, but not necessary to understand what happens going forward.",Mon Jan 12 12:37:17 -0800 2015,Sat Oct 24 07:37:22 -0700 2015,Mon Jan 12 00:00:00 -0800 2015,Mon Jan 12 00:00:00 -0800 2015,4,0,fantasy_paranormal
3,"Ich habe ""Sag's nicht weiter, Liebling"" sehr gunstig bei rebuy gefunden und als Kinsella Fan dann endlich mal mitgenommen. 
 Zur Geschichte: 
 Emma ist ein kleiner Pechvogel. Unglucklich im Job, scheinbar glucklich in der Liebe, die Eltern an die Cousine verloren und irgendwie klappt alles nur so halb oder gar nicht. 
 Sie ist auf dem Weg nach Hause ( ihre erste Geschaftsreise, die naturlich nicht glucklich verlauft) und muss mit dem Flugzeug fliegen. Nachtteil an der Sache, sie hat furchtbare Flugangst und wie es sein muss, hat das Flugzeug plotzlich starke Turbulenzen. Emma denkt, dass sie sterben muss und erzahlt ihrem Sitznachbarn jedes noch so kleine Geheimnis was sie hat ^^. Es sind wirklich ein paar witzige Geheimnisse, aber auch so manches pikantes. 
 Das Flugzeug landet naturlich sicher und Emma verabschiedet sich von ihrem Mitwisser, mit dem Gedanken das sie diesen ja nie wieder sehen muss. 
 Doch am nachsten Tag steht der gute Herr wieder vor ihr, es ist der Besitzer der Firma in der sie arbeitet ( und naturlich auch schon ""gelastert "" hat im Flugzeug) . 
 Die Idee an sich der Geschichte ist sehr gut, doch das ganze ist meiner Meinung nach extrem schwach und vorhersehbar umgesetzt. 
 Emma ist eine nette Protagonistin, aber mir fehlte irgendwie was. 
 Das Buch ist stellenweise sehr witzig, aber auch echt langatmig. Die Liebesgeschichte die sich entwickelt ist sehr oberflachlich und sehr vorhersbehbar. Ich wusste irgendwie immer schon was passiert. 
 Schade , ich mag Kinsella eigentlich sehr. Aber dieses Buch konnte mich trotz sussen Cover und netten Schreibstil nicht wirklich uberzeugen. Ich wurde eher 2,5 Sterne geben, dies ist aber nicht moglich, daher runde ich auf drei auf =). 
 Ich habe noch ""Gottin in Gummiestiefeln"" und ""Kennen wir uns nicht"" auf dem SUB. Hoffe diese konnen mich mehr uberzeugen.....",Tue Dec 18 06:26:09 -0800 2012,Mon Jan 21 01:00:08 -0800 2013,Fri Jan 11 00:00:00 -0800 2013,Tue Dec 18 00:00:00 -0800 2012,0,3,romance
3,"No blog: http://florestadelivros.blogspot.pt/2... 
 Opiniao dos dois volumes: 
 Uma historia em que as duas grandes equipas da Marvel se defrontam num frente-a-frente bombastco so podia ser bom. 
 O primeiro livro comeca de forma um pouco forcada, visto que dois lideres cheios de experiencia agiram de forma um pouco infantil, mas sem isso tambem nao haveria confronto, certo? Mas assim que a Fenix chegou a Lua, ai as coisas foram melhorando de forma exponencial e todo o potencial desta premissa se desenvolveu. dai que o segundo volume tenha sido o meu favorito. 
 Tambem e no segundo livro que temos uma profundidade maior nas personagens, dando tempo para que muitas delas sejam bem estabelecidas, coisa que nao acontece no primeiro com tanto sucesso. ou nao fossem tantas as personagens que muitas passavam despercebidas. O segundo volume e mais focado. E o que se passou entre a Emma Frost e o Cicople foi muito bem conseguido. Ja para nao falar na crescente tensao entre os membros dos X-Men. A luta entre o Homem-Aranha, O Colossus e a sua irma foi das melhores. E o confronto entre o Ciclope e a o Professor X dispensa argumentos. 
 Uma coisa e certa: o leitor fica desde o inicio imerso na historia. mesmo que nao tenha grande familiaridade com o universo Marvel. E a introducao do editor portugues da serie ajuda a isso mesmo. 
 A arte esta lindissima, em todos os capitulos, e em especial no segundo volume nas cenas da Fenix e os ultimos capitulo estao soberbos. 
 Dois volumes que fazem exactamente aquilo que prometem.",Sun May 03 02:22:15 -0700 2015,Sun Jun 12 10:58:59 -0700 2016,Wed May 11 00:00:00 -0700 2016,,0,0,comics_graphics
3,3.5 Stars,Thu Aug 06 06:54:24 -0700 2015,Thu Aug 27 11:33:35 -0700 2015,Wed Aug 26 00:00:00 -0700 2015,Mon Aug 24 00:00:00 -0700 2015,0,0,romance
3,"Rereading my review of the first volume in this series I am reminded of all my complicated feelings for this series. Unlike most of my reviews, both the star rating I gave the first volume (4) or this second volume (3) should be taken with huge grains of salt. There are even a few ways in which I should probably go back and expand my review to take into account more of the issues outside of my own personal study trajectories. 
 As far as positive points for this volume, I still really enjoy the art and ads. This series continues to expand the less cute side of female created comics, which is good, and the outright aggressiveness of the series only feels more appropriate as time goes on. I also thought the involvement of more diverse black personalities and obvious statements about the inclusion of transgender women as women to be important, if reactionary, developments. 
 Of course, a majority of the developments of this volume did feel extremely reactionary, which is not really a bad thing if you frame it more as a dialogue where the author learns and grows as they go along. It did feel like a negative thing to me however because it is a consistent reminder how much of an outsider Deconnick is to the kinds of issues she is portraying. In a world that still suffers from a lack of own voice fiction, this continues to strike me as rather frustrating. 
 The reactions to the reactions to volume one (including adding a not evil dude figure) also felt like they took over a bit. Besides what felt like a few minutes of plot development, almost everything felt kind of crammed in to try and touch on all the parts of intersectional feminism that weren't covered in volume 1. And besides explaining why Meiko was on Bitch Planet there was pretty much zero substantial character development.",Sat Aug 05 05:44:24 -0700 2017,Sat Aug 05 06:25:10 -0700 2017,Sat Aug 05 06:25:11 -0700 2017,,0,0,comics_graphics
3,Review to come,Thu Mar 23 14:42:45 -0700 2017,Tue Oct 17 14:51:51 -0700 2017,Tue Oct 17 14:51:51 -0700 2017,Tue Oct 17 13:41:03 -0700 2017,0,0,children
3,"Pretty decent thriller with the added layer of the podcast. I'll be honest, this made me feel a little guilty, a little squirmy over the (no shit, Rana) realization that true-crime podcasts are about real people. I mean, I don't even listen to podcasts and I felt weird.",Thu Sep 14 18:49:22 -0700 2017,Sun Sep 17 08:14:32 -0700 2017,Sun Sep 17 11:31:39 -0700 2017,Thu Sep 14 18:49:23 -0700 2017,4,0,mystery_thriller_crime
3,"I liked it. I really did but what gave it a 3.5 stars for me was it needed another 150 pages or so. It came to a halt too abruptly for me. I felt there needed to be more ends tied or mended with the other relationships. Great, I'm glad Phoebe smiled at her at Thanksgiving but that's it? What about the thanks to the group who helped rescue her - Parker, Phoebe and Kurt? Did she ever get to touch Olivia? Was her ""gift"" really a curse from coming back from the dead or was it really a gift that just came to her late before they could discover it like the psycho Theo said? 
 You see? Too many questions for me to give it more than a 3.5 star rating. I just wanted more out of it is all. 
 Overall, it was an enjoyable read that did have me wanting to turn the next page. 
 Oh and I almost forgot... It's like a cross between the X-men (she is Rogue) and Twilight (Man takes in gifted children) and her Covenant Series where the gifted kids all go to school together and dislike the heroine.",Tue Dec 01 08:36:28 -0800 2015,Fri Apr 01 16:06:00 -0700 2016,Thu Dec 03 11:46:33 -0800 2015,Tue Dec 01 00:00:00 -0800 2015,0,0,young_adult
3,"I wrote this as an Amazon Review. I saw a couple of people reviewing (this book on Amazon) and it is obvious that their politics kept them from enjoying an American success story. There is nothing wrong with ""turning a fast buck,"" determination, hard work and getting ahead. One reviewer called it ""greed"" which doesn't make sense because Rick's very success supplies many people with jobs and health insurance (two things they might not otherwise have). The more successful, the more he can give and the more people he ends up helping. If he didn't make the profit, he sure couldn't hire all the employees he does. No one is forcing anyone to sell anything to that particular pawn shop - I think many pawn shop customers don't have many more options than to turn to these places for a loan - his long-time loyal customers seem to love the place. They keep coming back - he keeps helping them out too. One reviewer said the shop is closed - no, they are opened. I was there on March 16th and Rick, Old Man and Big Hass were all there in the middle of the shop doing an interview. The shop was packed with people buying and selling. They had to silence everyone during the interview but that's it. 
 I read the book and I especially loved that each guy (Chumlee too) had their own chapter. There are some nitty gritty things to learn about these guys and it made me want to watch more episodes. Lots of drugs involved with growing up for each of the guys (not for Old Man though). They have all grown in maturity and have learned many life lessons along the way to bettering themselves.",Wed May 21 10:37:52 -0700 2014,Wed May 21 10:38:53 -0700 2014,Mon Apr 02 00:00:00 -0700 2012,,0,0,history_biography
3,"Here are some thoughts after reading this book... 
 1- Has Robert Langdon always been this unlikeable? 
 2- I read the Lost Symbol, and yet I didn't think it was a Robert Langdon book... maybe I didn't think he would be associated with it... 
 3- Damn you Dan Brown and your plot twists! How can I roll my eyes so many times, and yet be continually sucked back in? 
 4- The ending, particularly the dialogue, is just terrible.",Sun May 26 10:03:32 -0700 2013,Sun May 26 10:06:04 -0700 2013,Sun May 26 10:06:04 -0700 2013,Sun May 26 00:00:00 -0700 2013,0,0,mystery_thriller_crime
3,WOE is ME on the day that i thought Roy Thomas outwrote Stan Lee to an ASTONISHING degree!,Fri Jan 16 11:37:01 -0800 2009,Wed Jan 28 20:49:09 -0800 2009,Thu Jan 01 00:00:00 -0800 2009,,0,0,comics_graphics
3,Easy vacation read!,Sun Jul 15 05:35:04 -0700 2012,Sun Jul 15 05:36:01 -0700 2012,Sat Jul 14 00:00:00 -0700 2012,,0,0,romance
3,"Well, I thought it was a little strange that a book about the Pendle witch trials did not have any kind of witchcraft charge until less than 100 pages from the end. However, I very much enjoyed the interactions of each of the characters and the buildup of how everyone got their ""powers"" and familiars. Meticulously researched, and altered for the readers' benefit, I found this a very engaging and enjoyable novelization of a historical event.",Fri Aug 17 14:47:28 -0700 2012,Wed Aug 29 10:19:35 -0700 2012,Wed Aug 29 10:19:35 -0700 2012,Fri Aug 17 00:00:00 -0700 2012,0,0,history_biography
3,"Fun retelling of the princess and the pea, written for 8-year-old age range.",Fri Apr 02 05:37:55 -0700 2010,Fri Apr 02 05:38:41 -0700 2010,Fri Apr 02 00:00:00 -0700 2010,,0,0,children
